date,campaign,impressions,adClicks,adCost,cpc
2016-12-26,MAD - MASTER - ANALITICA WEB,18.0,0.0,0.0,0.0
2016-12-26,MAD - MASTER - MARKETING ONLINE,17.0,0.0,0.0,0.0
2016-12-26,NAC - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2016-12-26,NAC - MASTER - ANALITICA WEB,27.0,0.0,0.0,0.0
2016-12-26,NAC - MASTER - MARKETING ONLINE,46.0,2.0,9.69,4.845
2016-12-27,0 - MARCA,54.0,16.0,3.05,0.190625
2016-12-27,0 - MARCA BCN,8.0,0.0,0.0,0.0
2016-12-27,BCN - CURSO INT - CRO IGNITE,3.0,0.0,0.0,0.0
2016-12-27,Competencia,180.0,3.0,16.17,5.39
2016-12-27,MAD - MASTER - ANALITICA WEB,8.0,0.0,0.0,0.0
2016-12-27,MAD - MASTER - MARKETING ONLINE,10.0,1.0,3.08,3.08
2016-12-27,NAC - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2016-12-27,NAC - MASTER - ANALITICA WEB,12.0,1.0,8.93,8.93
2016-12-27,NAC - MASTER - MARKETING ONLINE,24.0,1.0,8.65,8.65
2016-12-28,0 - MARCA,54.0,9.0,6.79,0.7544444444444445
2016-12-28,0 - MARCA BCN,2.0,1.0,0.05,0.05
2016-12-28,BCN - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2016-12-28,Competencia,514.0,5.0,13.48,2.696
2016-12-28,MAD - MASTER - ANALITICA WEB,26.0,1.0,9.0,9.0
2016-12-28,MAD - MASTER - MARKETING ONLINE,1.0,1.0,11.13,11.13
2016-12-28,NAC - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2016-12-28,NAC - MASTER - ANALITICA WEB,4.0,0.0,0.0,0.0
2016-12-28,NAC - MASTER - MARKETING ONLINE,1.0,0.0,0.0,0.0
2016-12-29,0 - MARCA,62.0,10.0,4.3,0.43
2016-12-29,0 - MARCA BCN,9.0,3.0,0.25,0.08333333333333333
2016-12-29,BCN - CURSO INT - CRO IGNITE,4.0,0.0,0.0,0.0
2016-12-29,Competencia,694.0,7.0,12.67,1.81
2016-12-29,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2016-12-29,MAD - MASTER - ANALITICA WEB,24.0,2.0,9.0,4.5
2016-12-29,MAD - MASTER - MARKETING ONLINE,23.0,0.0,0.0,0.0
2016-12-29,NAC - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2016-12-29,NAC - MASTER - ANALITICA WEB,14.0,0.0,0.0,0.0
2016-12-29,NAC - MASTER - MARKETING ONLINE,30.0,1.0,3.62,3.62
2016-12-30,0 - MARCA,33.0,13.0,7.18,0.5523076923076923
2016-12-30,0 - MARCA BCN,6.0,1.0,0.13,0.13
2016-12-30,BCN - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2016-12-30,Competencia,209.0,1.0,5.32,5.32
2016-12-30,MAD - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2016-12-30,MAD - MASTER - ANALITICA WEB,24.0,2.0,6.91,3.455
2016-12-30,MAD - MASTER - MARKETING ONLINE,9.0,1.0,7.8,7.8
2016-12-30,NAC - CURSO INT - CRO IGNITE,2.0,1.0,0.59,0.59
2016-12-30,NAC - MASTER - ANALITICA WEB,23.0,0.0,0.0,0.0
2016-12-30,NAC - MASTER - MARKETING ONLINE,11.0,1.0,4.13,4.13
2016-12-31,0 - MARCA,18.0,7.0,5.92,0.8457142857142856
2016-12-31,Competencia,858.0,7.0,14.48,2.0685714285714285
2016-12-31,MAD - MASTER - ANALITICA WEB,15.0,0.0,0.0,0.0
2016-12-31,MAD - MASTER - MARKETING ONLINE,12.0,1.0,9.44,9.44
2016-12-31,NAC - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2016-12-31,NAC - MASTER - ANALITICA WEB,15.0,0.0,0.0,0.0
2016-12-31,NAC - MASTER - MARKETING ONLINE,15.0,0.0,0.0,0.0
2017-01-01,0 - MARCA,27.0,8.0,0.78,0.0975
2017-01-01,0 - MARCA BCN,3.0,0.0,0.0,0.0
2017-01-01,Competencia,637.0,8.0,20.3,2.5375
2017-01-01,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-01,MAD - MASTER - ANALITICA WEB,9.0,0.0,0.0,0.0
2017-01-01,MAD - MASTER - MARKETING ONLINE,2.0,0.0,0.0,0.0
2017-01-01,NAC - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-01,NAC - MASTER - ANALITICA WEB,10.0,0.0,0.0,0.0
2017-01-01,NAC - MASTER - MARKETING ONLINE,19.0,1.0,9.58,9.58
2017-01-02,0 - MARCA,62.0,19.0,7.65,0.40263157894736845
2017-01-02,0 - MARCA BCN,4.0,1.0,0.08,0.08
2017-01-02,BCN - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-02,Competencia,1006.0,6.0,23.4,3.9
2017-01-02,MAD - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-01-02,MAD - MASTER - ANALITICA WEB,15.0,1.0,7.47,7.47
2017-01-02,MAD - MASTER - MARKETING ONLINE,42.0,1.0,6.8,6.8
2017-01-02,NAC - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-02,NAC - MASTER - ANALITICA WEB,8.0,1.0,0.7,0.7
2017-01-02,NAC - MASTER - MARKETING ONLINE,47.0,0.0,0.0,0.0
2017-01-03,0 - MARCA,93.0,24.0,12.46,0.5191666666666667
2017-01-03,0 - MARCA BCN,14.0,4.0,0.75,0.1875
2017-01-03,BCN - CURSO INT - CRO IGNITE,4.0,0.0,0.0,0.0
2017-01-03,Competencia,1095.0,6.0,20.92,3.4866666666666664
2017-01-03,MAD - CURSO INT - CRO IGNITE,3.0,0.0,0.0,0.0
2017-01-03,MAD - MASTER - ANALITICA WEB,9.0,2.0,8.16,4.08
2017-01-03,MAD - MASTER - MARKETING ONLINE,18.0,1.0,11.07,11.07
2017-01-03,NAC - CURSO INT - CRO IGNITE,4.0,0.0,0.0,0.0
2017-01-03,NAC - MASTER - ANALITICA WEB,5.0,0.0,0.0,0.0
2017-01-03,NAC - MASTER - MARKETING ONLINE,22.0,0.0,0.0,0.0
2017-01-04,0 - MARCA,53.0,11.0,14.47,1.3154545454545454
2017-01-04,0 - MARCA BCN,7.0,3.0,0.66,0.22
2017-01-04,BCN - CURSO INT - CRO IGNITE,3.0,0.0,0.0,0.0
2017-01-04,Competencia,190.0,7.0,23.22,3.317142857142857
2017-01-04,MAD - CURSO INT - CRO IGNITE,5.0,0.0,0.0,0.0
2017-01-04,MAD - MASTER - ANALITICA WEB,8.0,0.0,0.0,0.0
2017-01-04,MAD - MASTER - MARKETING ONLINE,2.0,1.0,10.61,10.61
2017-01-04,NAC - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-04,NAC - MASTER - ANALITICA WEB,8.0,1.0,8.69,8.69
2017-01-04,NAC - MASTER - MARKETING ONLINE,1.0,0.0,0.0,0.0
2017-01-05,0 - MARCA,51.0,21.0,10.23,0.48714285714285716
2017-01-05,0 - MARCA BCN,5.0,2.0,0.2,0.1
2017-01-05,Competencia,655.0,8.0,21.22,2.6525
2017-01-05,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-05,MAD - MASTER - ANALITICA WEB,21.0,1.0,2.62,2.62
2017-01-05,MAD - MASTER - MARKETING ONLINE,14.0,0.0,0.0,0.0
2017-01-05,NAC - MASTER - ANALITICA WEB,15.0,0.0,0.0,0.0
2017-01-05,NAC - MASTER - MARKETING ONLINE,12.0,1.0,11.42,11.42
2017-01-06,0 - MARCA,30.0,5.0,3.63,0.726
2017-01-06,BCN - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-01-06,Competencia,290.0,6.0,19.85,3.3083333333333336
2017-01-06,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-06,MAD - MASTER - ANALITICA WEB,12.0,0.0,0.0,0.0
2017-01-06,MAD - MASTER - MARKETING ONLINE,10.0,0.0,0.0,0.0
2017-01-06,NAC - MASTER - ANALITICA WEB,24.0,2.0,2.8,1.4
2017-01-06,NAC - MASTER - MARKETING ONLINE,21.0,0.0,0.0,0.0
2017-01-07,0 - MARCA,31.0,7.0,2.57,0.36714285714285716
2017-01-07,0 - MARCA BCN,6.0,0.0,0.0,0.0
2017-01-07,BCN - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-07,Competencia,643.0,8.0,19.59,2.44875
2017-01-07,MAD - MASTER - ANALITICA WEB,5.0,1.0,8.85,8.85
2017-01-07,NAC - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-01-07,NAC - MASTER - ANALITICA WEB,10.0,0.0,0.0,0.0
2017-01-07,NAC - MASTER - MARKETING ONLINE,6.0,1.0,11.89,11.89
2017-01-08,0 - MARCA,43.0,10.0,3.26,0.326
2017-01-08,Competencia,1050.0,9.0,20.11,2.2344444444444447
2017-01-08,MAD - MASTER - ANALITICA WEB,7.0,0.0,0.0,0.0
2017-01-08,MAD - MASTER - MARKETING ONLINE,5.0,0.0,0.0,0.0
2017-01-08,NAC - CURSO INT - CRO IGNITE,4.0,0.0,0.0,0.0
2017-01-08,NAC - MASTER - ANALITICA WEB,4.0,1.0,8.34,8.34
2017-01-08,NAC - MASTER - MARKETING ONLINE,24.0,1.0,10.54,10.54
2017-01-09,0 - MARCA,80.0,25.0,15.14,0.6056
2017-01-09,0 - MARCA BCN,27.0,6.0,8.01,1.335
2017-01-09,Competencia,757.0,4.0,21.91,5.4775
2017-01-09,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-09,MAD - MASTER - ANALITICA WEB,9.0,1.0,8.97,8.97
2017-01-09,MAD - MASTER - MARKETING ONLINE,48.0,1.0,11.97,11.97
2017-01-09,NAC - CURSO INT - CRO IGNITE,4.0,0.0,0.0,0.0
2017-01-09,NAC - MASTER - ANALITICA WEB,4.0,0.0,0.0,0.0
2017-01-09,NAC - MASTER - MARKETING ONLINE,70.0,0.0,0.0,0.0
2017-01-10,0 - MARCA,99.0,38.0,11.88,0.3126315789473684
2017-01-10,0 - MARCA BCN,7.0,2.0,1.0,0.5
2017-01-10,ALI - MASTER - MARKETING ONLINE,10.0,1.0,4.0,4.0
2017-01-10,BCN - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-01-10,BCN - MASTER - ANALITICA WEB,15.0,0.0,0.0,0.0
2017-01-10,BCN - MASTER - MARKETING ONLINE,15.0,0.0,0.0,0.0
2017-01-10,BCN - MASTER - SEO y SEM,18.0,0.0,0.0,0.0
2017-01-10,BCN - MASTER - UX,7.0,2.0,3.14,1.57
2017-01-10,Competencia,2254.0,11.0,35.99,3.2718181818181815
2017-01-10,MAD - CURSO - ESTADISTICA,32.0,5.0,5.45,1.09
2017-01-10,MAD - CURSO - PROGRAMACION,65.0,6.0,15.56,2.5933333333333333
2017-01-10,MAD - CURSO - SOLUCIONES NEGOCIO,2.0,1.0,2.88,2.88
2017-01-10,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-10,MAD - MASTER - ANALITICA WEB,12.0,2.0,14.4,7.2
2017-01-10,MAD - MASTER - BIG DATA,97.0,5.0,60.44,12.088
2017-01-10,MAD - MASTER - DATA SCIENCE,66.0,6.0,33.53,5.588333333333333
2017-01-10,MAD - MASTER - MARKETING ONLINE,16.0,1.0,11.6,11.6
2017-01-10,MAD - MASTER - SEO y SEM,13.0,0.0,0.0,0.0
2017-01-10,MAD - MASTER - UX,10.0,2.0,11.02,5.51
2017-01-10,NAC - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-10,NAC - MASTER - ANALITICA WEB,13.0,0.0,0.0,0.0
2017-01-10,NAC - MASTER - BIG DATA,62.0,1.0,3.69,3.69
2017-01-10,NAC - MASTER - DATA SCIENCE,64.0,4.0,33.64,8.41
2017-01-10,NAC - MASTER - MARKETING ONLINE,7.0,0.0,0.0,0.0
2017-01-10,NAC - MASTER - SEO y SEM,14.0,2.0,14.56,7.28
2017-01-10,NAC - MASTER - UX,6.0,0.0,0.0,0.0
2017-01-11,0 - MARCA,95.0,21.0,3.93,0.18714285714285714
2017-01-11,0 - MARCA BCN,13.0,4.0,5.21,1.3025
2017-01-11,ALI - MASTER - MARKETING ONLINE,9.0,0.0,0.0,0.0
2017-01-11,BCN - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-11,BCN - MASTER - ANALITICA WEB,15.0,2.0,13.38,6.69
2017-01-11,BCN - MASTER - MARKETING ONLINE,5.0,1.0,14.3,14.3
2017-01-11,BCN - MASTER - SEO y SEM,12.0,0.0,0.0,0.0
2017-01-11,BCN - MASTER - UX,21.0,4.0,10.61,2.6525
2017-01-11,Competencia,861.0,6.0,29.46,4.91
2017-01-11,MAD - CURSO - ESTADISTICA,41.0,1.0,0.77,0.77
2017-01-11,MAD - CURSO - PROGRAMACION,78.0,3.0,12.74,4.246666666666667
2017-01-11,MAD - CURSO - SOLUCIONES NEGOCIO,12.0,1.0,2.97,2.97
2017-01-11,MAD - CURSO INT - CRO IGNITE,3.0,0.0,0.0,0.0
2017-01-11,MAD - MASTER - ANALITICA WEB,12.0,0.0,0.0,0.0
2017-01-11,MAD - MASTER - BIG DATA,93.0,7.0,64.01,9.144285714285715
2017-01-11,MAD - MASTER - DATA SCIENCE,94.0,3.0,43.17,14.39
2017-01-11,MAD - MASTER - MARKETING ONLINE,2.0,0.0,0.0,0.0
2017-01-11,MAD - MASTER - SEO y SEM,29.0,2.0,6.14,3.07
2017-01-11,MAD - MASTER - UX,8.0,1.0,0.12,0.12
2017-01-11,NAC - MASTER - ANALITICA WEB,6.0,0.0,0.0,0.0
2017-01-11,NAC - MASTER - BIG DATA,42.0,0.0,0.0,0.0
2017-01-11,NAC - MASTER - DATA SCIENCE,42.0,0.0,0.0,0.0
2017-01-11,NAC - MASTER - SEO y SEM,12.0,1.0,5.91,5.91
2017-01-11,NAC - MASTER - UX,13.0,0.0,0.0,0.0
2017-01-16,0 - MARCA,114.0,37.0,16.18,0.43729729729729727
2017-01-16,0 - MARCA BCN,10.0,3.0,1.46,0.4866666666666667
2017-01-16,ALI - MASTER - MARKETING ONLINE,6.0,1.0,6.39,6.39
2017-01-16,BCN - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-01-16,BCN - MASTER - ANALITICA WEB,29.0,1.0,2.52,2.52
2017-01-16,BCN - MASTER - MARKETING ONLINE,20.0,1.0,12.96,12.96
2017-01-16,BCN - MASTER - SEO y SEM,5.0,0.0,0.0,0.0
2017-01-16,BCN - MASTER - UX,10.0,1.0,8.41,8.41
2017-01-16,Competencia,660.0,5.0,34.67,6.934
2017-01-16,MAD - CURSO - ESTADISTICA,52.0,5.0,7.74,1.548
2017-01-16,MAD - CURSO - PROGRAMACION,101.0,5.0,15.24,3.048
2017-01-16,MAD - CURSO - SOLUCIONES NEGOCIO,12.0,2.0,3.0,1.5
2017-01-16,MAD - CURSO INT - CRO IGNITE,5.0,1.0,0.34,0.34
2017-01-16,MAD - MASTER - ANALITICA WEB,24.0,1.0,5.8,5.8
2017-01-16,MAD - MASTER - BIG DATA,118.0,6.0,56.13,9.355
2017-01-16,MAD - MASTER - DATA SCIENCE,118.0,6.0,32.5,5.416666666666667
2017-01-16,MAD - MASTER - MARKETING ONLINE,10.0,0.0,0.0,0.0
2017-01-16,MAD - MASTER - SEO y SEM,19.0,2.0,11.85,5.925
2017-01-16,MAD - MASTER - UX,11.0,0.0,0.0,0.0
2017-01-16,NAC - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-16,NAC - MASTER - ANALITICA WEB,27.0,1.0,3.43,3.43
2017-01-16,NAC - MASTER - BIG DATA,56.0,2.0,7.17,3.585
2017-01-16,NAC - MASTER - DATA SCIENCE,50.0,4.0,18.51,4.6275
2017-01-16,NAC - MASTER - MARKETING ONLINE,25.0,0.0,0.0,0.0
2017-01-16,NAC - MASTER - SEO y SEM,21.0,1.0,2.55,2.55
2017-01-16,NAC - MASTER - UX,15.0,2.0,2.64,1.32
2017-01-17,0 - MARCA,115.0,29.0,16.3,0.5620689655172414
2017-01-17,0 - MARCA BCN,11.0,5.0,1.05,0.21
2017-01-17,ALI - MASTER - MARKETING ONLINE,20.0,0.0,0.0,0.0
2017-01-17,BCN - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-17,BCN - MASTER - ANALITICA WEB,4.0,0.0,0.0,0.0
2017-01-17,BCN - MASTER - MARKETING ONLINE,20.0,1.0,8.46,8.46
2017-01-17,BCN - MASTER - SEO y SEM,16.0,1.0,1.71,1.71
2017-01-17,BCN - MASTER - UX,9.0,2.0,7.09,3.545
2017-01-17,Competencia,1236.0,12.0,33.46,2.7883333333333336
2017-01-17,MAD - CURSO - ESTADISTICA,101.0,5.0,6.7,1.34
2017-01-17,MAD - CURSO - PROGRAMACION,58.0,4.0,14.23,3.5575
2017-01-17,MAD - CURSO - SOLUCIONES NEGOCIO,9.0,1.0,2.84,2.84
2017-01-17,MAD - CURSO INT - CRO IGNITE,6.0,0.0,0.0,0.0
2017-01-17,MAD - MASTER - ANALITICA WEB,23.0,3.0,6.43,2.1433333333333335
2017-01-17,MAD - MASTER - BIG DATA,154.0,5.0,44.68,8.936
2017-01-17,MAD - MASTER - DATA SCIENCE,95.0,3.0,54.95,18.316666666666666
2017-01-17,MAD - MASTER - MARKETING ONLINE,30.0,1.0,4.79,4.79
2017-01-17,MAD - MASTER - SEO y SEM,28.0,0.0,0.0,0.0
2017-01-17,MAD - MASTER - UX,2.0,0.0,0.0,0.0
2017-01-17,NAC - CURSO INT - CRO IGNITE,9.0,0.0,0.0,0.0
2017-01-17,NAC - MASTER - ANALITICA WEB,17.0,1.0,7.57,7.57
2017-01-17,NAC - MASTER - BIG DATA,83.0,3.0,11.95,3.9833333333333334
2017-01-17,NAC - MASTER - DATA SCIENCE,62.0,0.0,0.0,0.0
2017-01-17,NAC - MASTER - MARKETING ONLINE,22.0,0.0,0.0,0.0
2017-01-17,NAC - MASTER - SEO y SEM,36.0,2.0,11.83,5.915
2017-01-17,NAC - MASTER - UX,6.0,1.0,1.43,1.43
2017-01-18,0 - MARCA,99.0,20.0,7.68,0.384
2017-01-18,0 - MARCA BCN,14.0,2.0,1.05,0.525
2017-01-18,ALI - MASTER - MARKETING ONLINE,20.0,0.0,0.0,0.0
2017-01-18,BCN - CURSO INT - CRO IGNITE,4.0,2.0,1.42,0.71
2017-01-18,BCN - MASTER - ANALITICA WEB,47.0,1.0,8.26,8.26
2017-01-18,BCN - MASTER - MARKETING ONLINE,26.0,0.0,0.0,0.0
2017-01-18,BCN - MASTER - SEO y SEM,24.0,1.0,8.39,8.39
2017-01-18,BCN - MASTER - UX,54.0,4.0,7.69,1.9225
2017-01-18,Competencia,855.0,14.0,31.8,2.2714285714285714
2017-01-18,MAD - CURSO - ESTADISTICA,23.0,4.0,6.62,1.655
2017-01-18,MAD - CURSO - PROGRAMACION,16.0,1.0,15.33,15.33
2017-01-18,MAD - CURSO - SOLUCIONES NEGOCIO,16.0,1.0,2.8,2.8
2017-01-18,MAD - CURSO INT - CRO IGNITE,11.0,1.0,0.16,0.16
2017-01-18,MAD - MASTER - ANALITICA WEB,41.0,3.0,21.72,7.24
2017-01-18,MAD - MASTER - BIG DATA,163.0,7.0,46.14,6.591428571428572
2017-01-18,MAD - MASTER - DATA SCIENCE,15.0,2.0,50.31,25.155
2017-01-18,MAD - MASTER - MARKETING ONLINE,8.0,1.0,14.02,14.02
2017-01-18,MAD - MASTER - SEO y SEM,74.0,6.0,25.3,4.216666666666667
2017-01-18,MAD - MASTER - UX,37.0,2.0,12.18,6.09
2017-01-18,NAC - CURSO INT - CRO IGNITE,8.0,0.0,0.0,0.0
2017-01-18,NAC - MASTER - ANALITICA WEB,58.0,2.0,3.83,1.915
2017-01-18,NAC - MASTER - BIG DATA,100.0,1.0,0.2,0.2
2017-01-18,NAC - MASTER - DATA SCIENCE,19.0,1.0,0.83,0.83
2017-01-18,NAC - MASTER - MARKETING ONLINE,28.0,1.0,13.08,13.08
2017-01-18,NAC - MASTER - SEO y SEM,66.0,1.0,3.13,3.13
2017-01-18,NAC - MASTER - UX,54.0,0.0,0.0,0.0
2017-01-19,0 - MARCA,135.0,25.0,15.88,0.6352
2017-01-19,0 - MARCA BCN,12.0,1.0,0.54,0.54
2017-01-19,ALI - MASTER - MARKETING ONLINE,18.0,0.0,0.0,0.0
2017-01-19,BCN - CURSO INT - CRO IGNITE,7.0,0.0,0.0,0.0
2017-01-19,BCN - MASTER - ANALITICA WEB,4.0,1.0,8.26,8.26
2017-01-19,BCN - MASTER - MARKETING ONLINE,22.0,3.0,12.04,4.013333333333334
2017-01-19,BCN - MASTER - SEO y SEM,28.0,0.0,0.0,0.0
2017-01-19,BCN - MASTER - UX,17.0,2.0,5.02,2.51
2017-01-19,Competencia,1078.0,14.0,30.3,2.164285714285714
2017-01-19,MAD - CURSO - ESTADISTICA,52.0,3.0,5.47,1.8233333333333333
2017-01-19,MAD - CURSO - PROGRAMACION,87.0,3.0,15.23,5.076666666666667
2017-01-19,MAD - CURSO - SOLUCIONES NEGOCIO,13.0,0.0,0.0,0.0
2017-01-19,MAD - CURSO INT - CRO IGNITE,6.0,2.0,0.29,0.145
2017-01-19,MAD - MASTER - ANALITICA WEB,15.0,1.0,13.19,13.19
2017-01-19,MAD - MASTER - BIG DATA,66.0,5.0,52.43,10.486
2017-01-19,MAD - MASTER - DATA SCIENCE,15.0,2.0,51.29,25.645
2017-01-19,MAD - MASTER - MARKETING ONLINE,42.0,2.0,14.61,7.305
2017-01-19,MAD - MASTER - SEO y SEM,4.0,1.0,23.68,23.68
2017-01-19,MAD - MASTER - UX,75.0,1.0,5.86,5.86
2017-01-19,NAC - CURSO INT - CRO IGNITE,3.0,0.0,0.0,0.0
2017-01-19,NAC - MASTER - ANALITICA WEB,6.0,1.0,12.06,12.06
2017-01-19,NAC - MASTER - BIG DATA,31.0,1.0,3.4,3.4
2017-01-19,NAC - MASTER - DATA SCIENCE,5.0,1.0,12.05,12.05
2017-01-19,NAC - MASTER - MARKETING ONLINE,55.0,1.0,9.18,9.18
2017-01-19,NAC - MASTER - SEO y SEM,12.0,1.0,1.69,1.69
2017-01-19,NAC - MASTER - UX,78.0,3.0,8.99,2.9966666666666666
2017-01-20,0 - MARCA,80.0,33.0,14.14,0.4284848484848485
2017-01-20,0 - MARCA BCN,21.0,6.0,4.13,0.6883333333333334
2017-01-20,ALI - MASTER - MARKETING ONLINE,8.0,0.0,0.0,0.0
2017-01-20,BCN - CURSO INT - CRO IGNITE,7.0,0.0,0.0,0.0
2017-01-20,BCN - MASTER - ANALITICA WEB,16.0,2.0,6.23,3.115
2017-01-20,BCN - MASTER - MARKETING ONLINE,18.0,1.0,7.34,7.34
2017-01-20,BCN - MASTER - SEO y SEM,33.0,3.0,6.59,2.1966666666666663
2017-01-20,BCN - MASTER - UX,9.0,1.0,4.66,4.66
2017-01-20,Competencia,1072.0,9.0,32.52,3.6133333333333333
2017-01-20,MAD - CURSO - ESTADISTICA,49.0,0.0,0.0,0.0
2017-01-20,MAD - CURSO - PROGRAMACION,78.0,3.0,14.97,4.99
2017-01-20,MAD - CURSO - SOLUCIONES NEGOCIO,6.0,1.0,1.09,1.09
2017-01-20,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-01-20,MAD - MASTER - ANALITICA WEB,9.0,2.0,25.1,12.55
2017-01-20,MAD - MASTER - BIG DATA,38.0,4.0,62.97,15.7425
2017-01-20,MAD - MASTER - DATA SCIENCE,13.0,2.0,54.06,27.03
2017-01-20,MAD - MASTER - MARKETING ONLINE,27.0,1.0,24.48,24.48
2017-01-20,MAD - MASTER - SEO y SEM,3.0,1.0,28.35,28.35
2017-01-20,MAD - MASTER - UX,29.0,1.0,13.42,13.42
2017-01-20,NAC - CURSO INT - CRO IGNITE,8.0,0.0,0.0,0.0
2017-01-20,NAC - MASTER - ANALITICA WEB,6.0,0.0,0.0,0.0
2017-01-20,NAC - MASTER - BIG DATA,14.0,0.0,0.0,0.0
2017-01-20,NAC - MASTER - DATA SCIENCE,7.0,0.0,0.0,0.0
2017-01-20,NAC - MASTER - MARKETING ONLINE,36.0,0.0,0.0,0.0
2017-01-20,NAC - MASTER - SEO y SEM,2.0,0.0,0.0,0.0
2017-01-20,NAC - MASTER - UX,31.0,0.0,0.0,0.0
2017-01-21,0 - MARCA,44.0,14.0,28.8,2.057142857142857
2017-01-21,0 - MARCA BCN,7.0,3.0,1.42,0.47333333333333333
2017-01-21,ALI - MASTER - MARKETING ONLINE,10.0,0.0,0.0,0.0
2017-01-21,BCN - MASTER - ANALITICA WEB,1.0,1.0,8.13,8.13
2017-01-21,BCN - MASTER - MARKETING ONLINE,21.0,2.0,15.43,7.715
2017-01-21,BCN - MASTER - SEO y SEM,19.0,1.0,7.72,7.72
2017-01-21,BCN - MASTER - UX,53.0,4.0,3.52,0.88
2017-01-21,Competencia,1024.0,8.0,28.61,3.57625
2017-01-21,MAD - CURSO - ESTADISTICA,48.0,0.0,0.0,0.0
2017-01-21,MAD - CURSO - PROGRAMACION,95.0,2.0,11.23,5.615
2017-01-21,MAD - CURSO - SOLUCIONES NEGOCIO,4.0,0.0,0.0,0.0
2017-01-21,MAD - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-01-21,MAD - MASTER - ANALITICA WEB,38.0,1.0,12.83,12.83
2017-01-21,MAD - MASTER - BIG DATA,15.0,3.0,49.27,16.423333333333336
2017-01-21,MAD - MASTER - DATA SCIENCE,19.0,3.0,63.66,21.22
2017-01-21,MAD - MASTER - MARKETING ONLINE,6.0,0.0,0.0,0.0
2017-01-21,MAD - MASTER - SEO y SEM,52.0,3.0,12.06,4.02
2017-01-21,MAD - MASTER - UX,24.0,3.0,12.04,4.013333333333334
2017-01-21,NAC - CURSO INT - CRO IGNITE,7.0,0.0,0.0,0.0
2017-01-21,NAC - MASTER - ANALITICA WEB,27.0,0.0,0.0,0.0
2017-01-21,NAC - MASTER - BIG DATA,13.0,0.0,0.0,0.0
2017-01-21,NAC - MASTER - DATA SCIENCE,11.0,0.0,0.0,0.0
2017-01-21,NAC - MASTER - MARKETING ONLINE,22.0,1.0,23.05,23.05
2017-01-21,NAC - MASTER - SEO y SEM,56.0,2.0,7.99,3.995
2017-01-21,NAC - MASTER - UX,41.0,1.0,2.36,2.36
2017-01-22,0 - MARCA,53.0,18.0,18.02,1.001111111111111
2017-01-22,0 - MARCA BCN,5.0,4.0,0.77,0.1925
2017-01-22,ALI - MASTER - MARKETING ONLINE,19.0,2.0,7.0,3.5
2017-01-22,BCN - MASTER - ANALITICA WEB,14.0,1.0,5.45,5.45
2017-01-22,BCN - MASTER - MARKETING ONLINE,6.0,1.0,8.4,8.4
2017-01-22,BCN - MASTER - SEO y SEM,36.0,1.0,8.31,8.31
2017-01-22,BCN - MASTER - UX,17.0,1.0,4.02,4.02
2017-01-22,Competencia,269.0,4.0,44.4,11.1
2017-01-22,MAD - CURSO - ESTADISTICA,31.0,2.0,4.98,2.49
2017-01-22,MAD - CURSO - PROGRAMACION,72.0,2.0,14.46,7.23
2017-01-22,MAD - CURSO - SOLUCIONES NEGOCIO,4.0,1.0,2.51,2.51
2017-01-22,MAD - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-01-22,MAD - MASTER - ANALITICA WEB,11.0,0.0,0.0,0.0
