date,campaign,users,newUsers,bounces
2016-10-17,NAC - MASTER - SEO y SEM,3.0,2.0,2.0
2016-10-17,NAC - MASTER - UX,2.0,2.0,3.0
2016-10-17,VAL - MASTER - SEO y SEM,1.0,1.0,2.0
2016-10-18,0 - MARCA,47.0,28.0,18.0
2016-10-18,0 - MARCA BCN,7.0,5.0,0.0
2016-10-18,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-18,BCN - MASTER - SEO y SEM,4.0,2.0,3.0
2016-10-18,BCN - MASTER - UX,3.0,3.0,3.0
2016-10-18,MAD - CURSO - R,1.0,1.0,1.0
2016-10-18,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,0.0
2016-10-18,MAD - MASTER - ANALITICA WEB,2.0,1.0,1.0
2016-10-18,MAD - MASTER - BIG DATA,3.0,3.0,1.0
2016-10-18,MAD - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-10-18,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-18,MAD - MASTER - SEO y SEM,2.0,1.0,2.0
2016-10-18,MAD - MASTER - UX,4.0,3.0,3.0
2016-10-18,NAC - MASTER - BIG DATA,1.0,1.0,0.0
2016-10-18,NAC - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-10-18,NAC - MASTER - UX,2.0,2.0,2.0
2016-10-18,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-19,0 - MARCA,27.0,14.0,9.0
2016-10-19,0 - MARCA BCN,5.0,4.0,3.0
2016-10-19,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-19,BCN - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-10-19,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-19,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-19,MAD - CURSO - R,1.0,1.0,0.0
2016-10-19,MAD - MASTER - ANALITICA WEB,3.0,3.0,2.0
2016-10-19,MAD - MASTER - BIG DATA,1.0,0.0,1.0
2016-10-19,MAD - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-19,MAD - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-10-19,MAD - MASTER - UX,3.0,3.0,2.0
2016-10-19,NAC - MASTER - BIG DATA,3.0,3.0,0.0
2016-10-19,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-19,NAC - MASTER - MARKETING ONLINE,3.0,2.0,2.0
2016-10-19,NAC - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-19,NAC - MASTER - UX,1.0,0.0,1.0
2016-10-20,0 - MARCA,38.0,19.0,15.0
2016-10-20,0 - MARCA BCN,7.0,5.0,2.0
2016-10-20,AND - MASTER - SEO y SEM,1.0,1.0,2.0
2016-10-20,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-20,BCN - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-20,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-20,Competencia,8.0,8.0,5.0
2016-10-20,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,2.0,1.0
2016-10-20,MAD - CURSO - R,1.0,1.0,2.0
2016-10-20,MAD - MASTER - ANALITICA WEB,2.0,1.0,2.0
2016-10-20,MAD - MASTER - BIG DATA,1.0,0.0,1.0
2016-10-20,MAD - MASTER - DATA SCIENCE,4.0,3.0,2.0
2016-10-20,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-20,MAD - MASTER - UX,6.0,6.0,6.0
2016-10-20,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-20,NAC - MASTER - BIG DATA,1.0,0.0,1.0
2016-10-20,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-20,NAC - MASTER - SEO y SEM,4.0,4.0,0.0
2016-10-20,NAC - MASTER - UX,3.0,3.0,3.0
2016-10-21,0 - MARCA,28.0,16.0,9.0
2016-10-21,0 - MARCA BCN,8.0,6.0,3.0
2016-10-21,AND - MASTER - SEO y SEM,1.0,0.0,1.0
2016-10-21,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-21,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-21,BCN - MASTER - UX,2.0,2.0,2.0
2016-10-21,Competencia,10.0,10.0,5.0
2016-10-21,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,2.0,1.0
2016-10-21,MAD - CURSO - R,2.0,2.0,2.0
2016-10-21,MAD - MASTER - BIG DATA,1.0,0.0,1.0
2016-10-21,MAD - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-10-21,MAD - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-10-21,MAD - MASTER - UX,5.0,5.0,4.0
2016-10-21,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-21,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-21,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-21,NAC - MASTER - SEO y SEM,2.0,2.0,1.0
2016-10-21,NAC - MASTER - UX,2.0,1.0,2.0
2016-10-22,0 - MARCA,19.0,10.0,4.0
2016-10-22,BCN - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-22,BCN - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-10-22,BCN - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-22,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-22,Competencia,10.0,10.0,10.0
2016-10-22,MAD - CURSO - R,1.0,1.0,0.0
2016-10-22,MAD - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-10-22,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-22,MAD - MASTER - DATA SCIENCE,3.0,1.0,2.0
2016-10-22,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-22,MAD - MASTER - UX,3.0,3.0,5.0
2016-10-22,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-10-22,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-10-23,0 - MARCA,15.0,3.0,8.0
2016-10-23,0 - MARCA BCN,2.0,1.0,1.0
2016-10-23,AND - MASTER - SEO y SEM,2.0,0.0,2.0
2016-10-23,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-23,BCN - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-23,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-23,Competencia,15.0,14.0,13.0
2016-10-23,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-23,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-23,MAD - MASTER - UX,2.0,1.0,2.0
2016-10-23,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-23,NAC - MASTER - BIG DATA,1.0,1.0,0.0
2016-10-23,NAC - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-10-23,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-10-23,NAC - MASTER - UX,3.0,3.0,2.0
2016-10-24,0 - MARCA,22.0,12.0,10.0
2016-10-24,0 - MARCA BCN,4.0,0.0,0.0
2016-10-24,AND - MASTER - SEO y SEM,1.0,1.0,0.0
2016-10-24,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-24,BCN - MASTER - MARKETING ONLINE,3.0,3.0,2.0
2016-10-24,BCN - MASTER - SEO y SEM,1.0,0.0,0.0
2016-10-24,BCN - MASTER - UX,1.0,1.0,0.0
2016-10-24,Competencia,10.0,9.0,7.0
2016-10-24,MAD - CURSO - ESTADISTICA,1.0,0.0,1.0
2016-10-24,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,0.0,1.0
2016-10-24,MAD - CURSO - R,1.0,0.0,1.0
2016-10-24,MAD - MASTER - ANALITICA WEB,2.0,1.0,2.0
2016-10-24,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-10-24,MAD - MASTER - DATA SCIENCE,3.0,1.0,2.0
2016-10-24,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-24,MAD - MASTER - UX,5.0,3.0,2.0
2016-10-24,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-24,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-10-24,NAC - MASTER - UX,1.0,1.0,1.0
2016-10-25,0 - MARCA,15.0,8.0,6.0
2016-10-25,0 - MARCA BCN,6.0,4.0,0.0
2016-10-25,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-25,BCN - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-10-25,BCN - MASTER - SEO y SEM,5.0,4.0,4.0
2016-10-25,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-25,Competencia,8.0,6.0,6.0
2016-10-25,MAD - CURSO - ESTADISTICA,1.0,0.0,0.0
2016-10-25,MAD - CURSO - R,2.0,0.0,2.0
2016-10-25,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-10-25,MAD - MASTER - ANALITICA WEB,2.0,1.0,1.0
2016-10-25,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-10-25,MAD - MASTER - DATA SCIENCE,3.0,2.0,2.0
2016-10-25,MAD - MASTER - MARKETING ONLINE,2.0,2.0,0.0
2016-10-25,MAD - MASTER - UX,2.0,2.0,2.0
2016-10-25,NAC - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-26,0 - MARCA,27.0,15.0,8.0
2016-10-26,0 - MARCA BCN,5.0,4.0,0.0
2016-10-26,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-26,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-26,BCN - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-26,BCN - MASTER - UX,4.0,4.0,2.0
2016-10-26,Competencia,11.0,11.0,9.0
2016-10-26,MAD - CURSO - SOLUCIONES NEGOCIO,2.0,2.0,1.0
2016-10-26,MAD - MASTER - ANALITICA WEB,2.0,1.0,2.0
2016-10-26,MAD - MASTER - BIG DATA,2.0,2.0,2.0
2016-10-26,MAD - MASTER - DATA SCIENCE,2.0,1.0,1.0
2016-10-26,MAD - MASTER - MARKETING ONLINE,3.0,3.0,2.0
2016-10-26,MAD - MASTER - UX,3.0,2.0,2.0
2016-10-26,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-26,NAC - MASTER - UX,2.0,2.0,2.0
2016-10-27,0 - MARCA,11.0,6.0,10.0
2016-10-27,0 - MARCA BCN,5.0,4.0,3.0
2016-10-27,AND - MASTER - SEO y SEM,1.0,1.0,0.0
2016-10-27,BCN - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-10-27,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-27,BCN - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-27,BCN - MASTER - UX,2.0,2.0,1.0
2016-10-27,Competencia,12.0,11.0,11.0
2016-10-27,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-27,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-10-27,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-10-27,MAD - MASTER - MARKETING ONLINE,2.0,1.0,2.0
2016-10-27,MAD - MASTER - SEO y SEM,1.0,0.0,0.0
2016-10-27,MAD - MASTER - UX,5.0,4.0,4.0
2016-10-27,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-27,NAC - MASTER - UX,3.0,3.0,3.0
2016-10-28,0 - MARCA,23.0,10.0,9.0
2016-10-28,0 - MARCA BCN,6.0,2.0,1.0
2016-10-28,BCN - MASTER - MARKETING ONLINE,2.0,1.0,2.0
2016-10-28,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2016-10-28,BCN - MASTER - UX,1.0,1.0,0.0
2016-10-28,Competencia,11.0,10.0,4.0
2016-10-28,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-10-28,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-28,MAD - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-10-28,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-28,MAD - MASTER - UX,3.0,3.0,1.0
2016-10-28,NAC - MASTER - BIG DATA,1.0,0.0,0.0
2016-10-28,NAC - MASTER - SEO y SEM,2.0,2.0,0.0
2016-10-29,0 - MARCA,13.0,5.0,10.0
2016-10-29,0 - MARCA BCN,1.0,1.0,0.0
2016-10-29,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-29,Competencia,6.0,5.0,5.0
2016-10-29,MAD - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-29,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-29,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-10-29,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-29,MAD - MASTER - UX,2.0,0.0,2.0
2016-10-29,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-29,NAC - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-29,NAC - MASTER - UX,2.0,2.0,1.0
2016-10-30,0 - MARCA,12.0,4.0,6.0
2016-10-30,0 - MARCA BCN,2.0,2.0,0.0
2016-10-30,BCN - MASTER - UX,1.0,0.0,1.0
2016-10-30,Competencia,6.0,6.0,6.0
2016-10-30,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-30,MAD - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-30,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-30,MAD - MASTER - UX,3.0,2.0,1.0
2016-10-30,NAC - MASTER - SEO y SEM,3.0,2.0,2.0
2016-10-30,NAC - MASTER - UX,1.0,1.0,1.0
2016-10-31,0 - MARCA,21.0,6.0,13.0
2016-10-31,0 - MARCA BCN,3.0,1.0,0.0
2016-10-31,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-31,BCN - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-31,BCN - MASTER - SEO y SEM,1.0,1.0,2.0
2016-10-31,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-31,Competencia,2.0,2.0,2.0
2016-10-31,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,0.0
2016-10-31,MAD - MASTER - ANALITICA WEB,2.0,0.0,2.0
2016-10-31,MAD - MASTER - BIG DATA,2.0,2.0,2.0
2016-10-31,MAD - MASTER - DATA SCIENCE,2.0,1.0,1.0
2016-10-31,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-31,MAD - MASTER - UX,1.0,1.0,1.0
2016-10-31,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-31,NAC - MASTER - SEO y SEM,2.0,1.0,2.0
2016-11-01,0 - MARCA,10.0,5.0,5.0
2016-11-01,0 - MARCA BCN,3.0,1.0,1.0
2016-11-01,BCN - MASTER - SEO y SEM,1.0,0.0,0.0
2016-11-01,BCN - MASTER - UX,4.0,3.0,4.0
2016-11-01,Competencia,11.0,11.0,8.0
2016-11-01,MAD - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-11-01,MAD - MASTER - BIG DATA,2.0,1.0,1.0
2016-11-01,MAD - MASTER - DATA SCIENCE,1.0,0.0,1.0
2016-11-01,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-01,MAD - MASTER - UX,4.0,3.0,3.0
2016-11-01,NAC - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-11-01,NAC - MASTER - BIG DATA,1.0,1.0,0.0
2016-11-01,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-11-01,NAC - MASTER - UX,2.0,2.0,1.0
2016-11-02,0 - MARCA,26.0,11.0,8.0
2016-11-02,0 - MARCA BCN,7.0,4.0,4.0
2016-11-02,BCN - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-11-02,BCN - MASTER - MARKETING ONLINE,1.0,0.0,0.0
2016-11-02,BCN - MASTER - SEO y SEM,1.0,0.0,0.0
2016-11-02,BCN - MASTER - UX,2.0,1.0,2.0
2016-11-02,Competencia,7.0,6.0,6.0
2016-11-02,MAD - CURSO - R,1.0,0.0,0.0
2016-11-02,MAD - MASTER - ANALITICA WEB,5.0,3.0,4.0
2016-11-02,MAD - MASTER - BIG DATA,2.0,0.0,1.0
2016-11-02,MAD - MASTER - DATA SCIENCE,5.0,4.0,2.0
2016-11-02,MAD - MASTER - MARKETING ONLINE,1.0,0.0,1.0
2016-11-02,MAD - MASTER - UX,5.0,3.0,3.0
2016-11-02,NAC - MASTER - DATA SCIENCE,2.0,2.0,0.0
2016-11-02,NAC - MASTER - SEO y SEM,3.0,3.0,0.0
2016-11-03,0 - MARCA,14.0,6.0,12.0
2016-11-03,0 - MARCA BCN,5.0,2.0,3.0
2016-11-03,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-03,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-03,BCN - MASTER - SEO y SEM,4.0,4.0,2.0
2016-11-03,BCN - MASTER - UX,1.0,1.0,0.0
2016-11-03,Competencia,11.0,10.0,11.0
2016-11-03,MAD - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-11-03,MAD - MASTER - BIG DATA,2.0,2.0,1.0
2016-11-03,MAD - MASTER - DATA SCIENCE,2.0,1.0,2.0
2016-11-03,MAD - MASTER - UX,7.0,7.0,6.0
2016-11-03,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-03,NAC - MASTER - BIG DATA,1.0,1.0,0.0
2016-11-03,NAC - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-11-03,NAC - MASTER - UX,3.0,3.0,3.0
2016-11-04,0 - MARCA,28.0,16.0,8.0
2016-11-04,0 - MARCA BCN,4.0,1.0,0.0
2016-11-04,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-04,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-11-04,BCN - MASTER - UX,2.0,2.0,1.0
2016-11-04,Competencia,9.0,8.0,8.0
2016-11-04,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-11-04,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-11-04,MAD - MASTER - MARKETING ONLINE,3.0,3.0,2.0
2016-11-04,MAD - MASTER - UX,2.0,1.0,2.0
2016-11-04,NAC - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-11-04,NAC - MASTER - BIG DATA,1.0,0.0,0.0
2016-11-04,NAC - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-11-04,NAC - MASTER - SEO y SEM,2.0,1.0,2.0
2016-11-04,NAC - MASTER - UX,2.0,2.0,2.0
2016-11-05,0 - MARCA,15.0,7.0,4.0
2016-11-05,0 - MARCA BCN,3.0,2.0,0.0
2016-11-05,BCN - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-11-05,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-05,BCN - MASTER - SEO y SEM,2.0,0.0,0.0
2016-11-05,BCN - MASTER - UX,1.0,1.0,1.0
2016-11-05,Competencia,9.0,9.0,7.0
2016-11-05,MAD - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-11-05,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-05,MAD - MASTER - DATA SCIENCE,6.0,6.0,3.0
2016-11-05,MAD - MASTER - MARKETING ONLINE,3.0,3.0,3.0
2016-11-05,MAD - MASTER - UX,4.0,4.0,3.0
2016-11-05,NAC - MASTER - BIG DATA,2.0,2.0,2.0
2016-11-05,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-11-05,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-05,NAC - MASTER - SEO y SEM,3.0,1.0,2.0
2016-11-05,NAC - MASTER - UX,4.0,3.0,4.0
2016-11-06,0 - MARCA,8.0,4.0,2.0
2016-11-06,0 - MARCA BCN,4.0,2.0,1.0
2016-11-06,BCN - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-11-06,BCN - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-06,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2016-11-06,Competencia,8.0,8.0,8.0
2016-11-06,MAD - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-11-06,MAD - MASTER - DATA SCIENCE,4.0,4.0,4.0
2016-11-06,MAD - MASTER - MARKETING ONLINE,2.0,2.0,3.0
2016-11-06,MAD - MASTER - UX,7.0,6.0,4.0
2016-11-06,NAC - MASTER - DATA SCIENCE,2.0,1.0,1.0
2016-11-06,NAC - MASTER - SEO y SEM,1.0,1.0,1.0
2016-11-06,NAC - MASTER - UX,2.0,1.0,2.0
2016-11-07,0 - MARCA,24.0,14.0,15.0
2016-11-07,0 - MARCA BCN,9.0,7.0,1.0
2016-11-07,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-07,BCN - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-07,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-11-07,BCN - MASTER - UX,2.0,2.0,2.0
2016-11-07,Competencia,5.0,5.0,3.0
2016-11-07,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-07,MAD - MASTER - BIG DATA,3.0,3.0,2.0
2016-11-07,MAD - MASTER - DATA SCIENCE,5.0,4.0,2.0
2016-11-07,MAD - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-11-07,MAD - MASTER - UX,7.0,7.0,6.0
2016-11-07,NAC - MASTER - ANALITICA WEB,3.0,2.0,0.0
2016-11-07,NAC - MASTER - BIG DATA,1.0,0.0,0.0
2016-11-07,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-11-07,NAC - MASTER - MARKETING ONLINE,2.0,1.0,2.0
2016-11-07,NAC - MASTER - SEO y SEM,2.0,1.0,3.0
2016-11-07,NAC - MASTER - UX,3.0,2.0,3.0
2016-11-08,0 - MARCA,10.0,8.0,5.0
2016-11-08,0 - MARCA BCN,2.0,1.0,0.0
2016-11-08,BCN - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-08,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2016-11-08,BCN - MASTER - UX,1.0,1.0,1.0
2016-11-08,Competencia,6.0,5.0,5.0
2016-11-08,MAD - MASTER - ANALITICA WEB,3.0,3.0,2.0
2016-11-08,MAD - MASTER - BIG DATA,3.0,3.0,3.0
2016-11-08,MAD - MASTER - DATA SCIENCE,2.0,1.0,1.0
2016-11-08,MAD - MASTER - MARKETING ONLINE,4.0,3.0,2.0
2016-11-08,MAD - MASTER - UX,5.0,4.0,4.0
2016-11-08,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-08,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-11-08,NAC - MASTER - SEO y SEM,2.0,1.0,2.0
2016-11-08,NAC - MASTER - UX,4.0,4.0,2.0
2016-11-09,0 - MARCA,24.0,13.0,6.0
2016-11-09,0 - MARCA BCN,5.0,4.0,1.0
2016-11-09,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-09,BCN - MASTER - SEO y SEM,1.0,0.0,1.0
2016-11-09,BCN - MASTER - UX,1.0,1.0,0.0
2016-11-09,Competencia,4.0,4.0,2.0
2016-11-09,MAD - MASTER - ANALITICA WEB,4.0,2.0,5.0
2016-11-09,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-11-09,MAD - MASTER - DATA SCIENCE,4.0,4.0,1.0
2016-11-09,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-09,MAD - MASTER - UX,2.0,1.0,3.0
2016-11-09,NAC - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-11-09,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-09,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-11-09,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-09,NAC - MASTER - SEO y SEM,2.0,2.0,0.0
2016-11-09,NAC - MASTER - UX,1.0,1.0,1.0
2016-11-10,0 - MARCA,26.0,18.0,8.0
2016-11-10,0 - MARCA BCN,3.0,1.0,1.0
2016-11-10,BCN - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-11-10,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-11-10,BCN - MASTER - UX,4.0,4.0,4.0
2016-11-10,Competencia,9.0,7.0,7.0
2016-11-10,MAD - MASTER - ANALITICA WEB,2.0,2.0,0.0
2016-11-10,MAD - MASTER - BIG DATA,3.0,2.0,1.0
2016-11-10,MAD - MASTER - DATA SCIENCE,3.0,3.0,0.0
2016-11-10,MAD - MASTER - MARKETING ONLINE,3.0,3.0,2.0
2016-11-10,MAD - MASTER - UX,4.0,2.0,2.0
2016-11-10,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-10,NAC - MASTER - BIG DATA,4.0,2.0,0.0
2016-11-10,NAC - MASTER - DATA SCIENCE,3.0,3.0,3.0
2016-11-10,NAC - MASTER - MARKETING ONLINE,2.0,1.0,0.0
2016-11-10,NAC - MASTER - UX,2.0,2.0,2.0
2016-11-10,VAL - MASTER - SEO y SEM,1.0,0.0,0.0
2016-11-11,0 - MARCA,18.0,7.0,8.0
2016-11-11,0 - MARCA BCN,5.0,2.0,0.0
2016-11-11,BCN - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-11-11,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-11,BCN - MASTER - SEO y SEM,1.0,0.0,1.0
2016-11-11,BCN - MASTER - UX,4.0,3.0,5.0
2016-11-11,Competencia,3.0,2.0,3.0
2016-11-11,MAD - MASTER - ANALITICA WEB,6.0,6.0,5.0
2016-11-11,MAD - MASTER - BIG DATA,2.0,2.0,1.0
2016-11-11,MAD - MASTER - DATA SCIENCE,3.0,3.0,3.0
2016-11-11,MAD - MASTER - MARKETING ONLINE,2.0,1.0,1.0
2016-11-11,MAD - MASTER - UX,5.0,4.0,4.0
2016-11-11,NAC - MASTER - ANALITICA WEB,2.0,1.0,0.0
2016-11-11,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-11-11,NAC - MASTER - MARKETING ONLINE,1.0,0.0,0.0
2016-11-11,NAC - MASTER - SEO y SEM,1.0,1.0,1.0
2016-11-11,NAC - MASTER - UX,3.0,3.0,3.0
2016-11-12,0 - MARCA,20.0,8.0,11.0
2016-11-12,0 - MARCA BCN,3.0,1.0,1.0
2016-11-12,BCN - MASTER - UX,1.0,1.0,1.0
2016-11-12,Competencia,4.0,4.0,3.0
2016-11-12,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-12,MAD - MASTER - BIG DATA,1.0,0.0,1.0
2016-11-12,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-11-12,MAD - MASTER - MARKETING ONLINE,3.0,3.0,2.0
2016-11-12,MAD - MASTER - UX,3.0,3.0,2.0
2016-11-12,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-11-12,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-12,NAC - MASTER - UX,3.0,3.0,3.0
2016-11-13,0 - MARCA,12.0,5.0,5.0
2016-11-13,0 - MARCA BCN,2.0,2.0,1.0
2016-11-13,BCN - MASTER - UX,4.0,4.0,3.0
2016-11-13,Competencia,3.0,3.0,4.0
2016-11-13,MAD - MASTER - ANALITICA WEB,2.0,1.0,2.0
