date,ciudad,programa,nombre,users,newUsers,bounces,impressions,adClicks,adCost,cpc,ctr
2016-09-01,ALI,MASTER,MARKETING ONLINE,1.0,0.0,1.0,10.0,1.0,5.91,5.91,0.1
2016-09-01,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,8.0,1.0,17.94,17.94,0.12
2016-09-01,BCN,MASTER,UX,1.0,0.0,0.0,14.0,2.0,5.75,2.875,0.14
2016-09-01,MAD,CURSO,ESTADISTICA,1.0,1.0,0.0,19.0,1.0,0.6,0.6,0.05
2016-09-01,MAD,CURSO,OPEN STACK,1.0,1.0,1.0,30.0,1.0,0.57,0.57,0.03
2016-09-01,MAD,CURSO,PROGRAMACION,1.0,1.0,1.0,19.0,1.0,1.14,1.14,0.05
2016-09-01,MAD,CURSO,R,1.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0
2016-09-01,MAD,CURSO,SOLUCIONES NEGOCIO,2.0,2.0,2.0,9.0,1.0,1.15,1.15,0.11
2016-09-01,MAD,MASTER,BIG DATA,2.0,2.0,0.0,14.0,2.0,23.93,11.965,0.14
2016-09-01,MAD,MASTER,DATA SCIENCE,2.0,2.0,2.0,49.0,3.0,10.49,3.4966666666666666,0.06
2016-09-01,MAD,MASTER,SEO y SEM,1.0,1.0,0.0,20.0,1.0,23.97,23.97,0.05
2016-09-01,MAD,MASTER,UX,3.0,2.0,2.0,44.0,2.0,13.33,6.665,0.05
2016-09-01,NAC,MASTER,DATA SCIENCE,1.0,1.0,0.0,25.0,1.0,13.48,13.48,0.04
2016-09-01,NAC,MASTER,UX,1.0,1.0,1.0,19.0,1.0,0.88,0.88,0.05
2016-09-01,VAL,MASTER,SEO y SEM,1.0,1.0,1.0,8.0,1.0,4.72,4.72,0.12
2016-09-02,AND,MASTER,SEO y SEM,1.0,1.0,1.0,28.0,1.0,3.32,3.32,0.04
2016-09-02,BCN,MASTER,ANALITICA WEB,2.0,1.0,1.0,4.0,2.0,25.66,12.83,0.5
2016-09-02,BCN,MASTER,MARKETING ONLINE,2.0,2.0,2.0,7.0,2.0,25.8,12.9,0.29
2016-09-02,MAD,CURSO,ESTADISTICA,1.0,1.0,0.0,9.0,1.0,1.18,1.18,0.11
2016-09-02,MAD,CURSO,HADOOP & SPARK,1.0,0.0,1.0,78.0,1.0,0.98,0.98,0.01
2016-09-02,MAD,CURSO,PROGRAMACION,1.0,1.0,1.0,7.0,1.0,1.08,1.08,0.14
2016-09-02,MAD,MASTER,BIG DATA,1.0,1.0,1.0,22.0,1.0,14.79,14.79,0.05
2016-09-02,MAD,MASTER,DATA SCIENCE,3.0,3.0,3.0,77.0,3.0,2.11,0.7033333333333334,0.04
2016-09-02,MAD,MASTER,SEO y SEM,2.0,2.0,2.0,19.0,2.0,18.62,9.31,0.11
2016-09-02,MAD,MASTER,UX,1.0,1.0,1.0,20.0,1.0,15.83,15.83,0.05
2016-09-02,NAC,MASTER,BIG DATA,1.0,1.0,0.0,32.0,1.0,9.19,9.19,0.03
2016-09-02,NAC,MASTER,DATA SCIENCE,1.0,1.0,0.0,52.0,2.0,26.96,13.48,0.04
2016-09-02,NAC,MASTER,SEO y SEM,1.0,1.0,0.0,21.0,1.0,5.03,5.03,0.05
2016-09-02,NAC,MASTER,UX,1.0,1.0,1.0,18.0,1.0,5.33,5.33,0.06
2016-09-02,VAL,MASTER,SEO y SEM,1.0,1.0,0.0,10.0,1.0,4.1,4.1,0.1
2016-09-03,AND,MASTER,SEO y SEM,1.0,1.0,1.0,4.0,1.0,2.78,2.78,0.25
2016-09-03,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,15.0,1.0,9.4,9.4,0.07
2016-09-03,BCN,MASTER,UX,1.0,1.0,1.0,22.0,1.0,3.89,3.89,0.05
2016-09-03,MAD,CURSO,PROGRAMACION,1.0,1.0,1.0,10.0,1.0,0.93,0.93,0.1
2016-09-03,MAD,MASTER,BIG DATA,1.0,1.0,1.0,17.0,1.0,23.89,23.89,0.06
2016-09-03,MAD,MASTER,DATA SCIENCE,1.0,0.0,1.0,14.0,1.0,15.39,15.39,0.07
2016-09-03,MAD,MASTER,SEO y SEM,2.0,2.0,2.0,27.0,2.0,23.95,11.975,0.07
2016-09-03,MAD,MASTER,UX,3.0,2.0,2.0,35.0,3.0,7.15,2.3833333333333333,0.09
2016-09-03,NAC,MASTER,ANALITICA WEB,1.0,1.0,0.0,12.0,1.0,10.84,10.84,0.08
2016-09-03,NAC,MASTER,DATA SCIENCE,1.0,0.0,1.0,12.0,1.0,8.23,8.23,0.08
2016-09-03,NAC,MASTER,MARKETING ONLINE,1.0,1.0,1.0,42.0,1.0,12.51,12.51,0.02
2016-09-03,NAC,MASTER,UX,2.0,2.0,1.0,95.0,2.0,8.62,4.31,0.02
2016-09-03,VAL,MASTER,SEO y SEM,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0
2016-09-04,AND,MASTER,ANALITICA WEB,1.0,0.0,1.0,10.0,1.0,3.56,3.56,0.1
2016-09-04,AND,MASTER,SEO y SEM,1.0,1.0,1.0,4.0,1.0,3.41,3.41,0.25
2016-09-04,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,35.0,1.0,1.22,1.22,0.03
2016-09-04,MAD,CURSO,ESTADISTICA,1.0,1.0,1.0,11.0,2.0,1.13,0.565,0.18
2016-09-04,MAD,CURSO,OPEN STACK,1.0,1.0,1.0,19.0,1.0,1.03,1.03,0.05
2016-09-04,MAD,CURSO,PROGRAMACION,2.0,2.0,1.0,47.0,2.0,1.2,0.6,0.04
2016-09-04,MAD,CURSO,R,1.0,1.0,1.0,36.0,1.0,1.01,1.01,0.03
2016-09-04,MAD,MASTER,ANALITICA WEB,2.0,2.0,1.0,10.0,2.0,13.46,6.73,0.2
2016-09-04,MAD,MASTER,BIG DATA,1.0,1.0,1.0,14.0,1.0,23.84,23.84,0.07
2016-09-04,MAD,MASTER,DATA SCIENCE,1.0,1.0,0.0,20.0,1.0,0.74,0.74,0.05
2016-09-04,MAD,MASTER,MARKETING ONLINE,1.0,0.0,1.0,2.0,1.0,23.95,23.95,0.5
2016-09-04,MAD,MASTER,SEO y SEM,1.0,1.0,1.0,50.0,1.0,1.74,1.74,0.02
2016-09-04,MAD,MASTER,UX,1.0,1.0,1.0,16.0,1.0,3.8,3.8,0.06
2016-09-04,NAC,MASTER,ANALITICA WEB,1.0,0.0,0.0,12.0,1.0,3.72,3.72,0.08
2016-09-04,NAC,MASTER,DATA SCIENCE,3.0,2.0,1.0,37.0,3.0,13.86,4.62,0.08
2016-09-04,NAC,MASTER,UX,3.0,3.0,3.0,24.0,3.0,18.3,6.1,0.12
2016-09-04,VAL,MASTER,SEO y SEM,2.0,2.0,1.0,18.0,2.0,4.55,2.275,0.11
2016-09-05,AND,MASTER,SEO y SEM,2.0,0.0,1.0,29.0,1.0,2.88,2.88,0.03
2016-09-05,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,18.0,1.0,2.03,2.03,0.06
2016-09-05,BCN,MASTER,SEO y SEM,2.0,2.0,2.0,15.0,2.0,16.62,8.31,0.13
2016-09-05,BCN,MASTER,UX,1.0,1.0,1.0,20.0,2.0,10.83,5.415,0.1
2016-09-05,MAD,CURSO,APACHE FLINK,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
2016-09-05,MAD,CURSO,PROGRAMACION,1.0,1.0,1.0,2.0,1.0,1.18,1.18,0.5
2016-09-05,MAD,CURSO,R,1.0,1.0,1.0,23.0,1.0,1.0,1.0,0.04
2016-09-05,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,0.0,1.0,14.0,1.0,0.22,0.22,0.07
2016-09-05,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,20.0,2.0,13.79,6.895,0.1
2016-09-05,MAD,MASTER,BIG DATA,1.0,1.0,1.0,13.0,1.0,4.76,4.76,0.08
2016-09-05,MAD,MASTER,SEO y SEM,1.0,1.0,1.0,26.0,1.0,5.73,5.73,0.04
2016-09-05,MAD,MASTER,UX,3.0,2.0,0.0,23.0,3.0,11.92,3.9733333333333336,0.13
2016-09-05,NAC,MASTER,ANALITICA WEB,1.0,1.0,1.0,14.0,1.0,1.6,1.6,0.07
2016-09-05,NAC,MASTER,BIG DATA,1.0,1.0,1.0,24.0,1.0,19.23,19.23,0.04
2016-09-05,NAC,MASTER,DATA SCIENCE,2.0,1.0,3.0,14.0,2.0,23.13,11.565,0.14
2016-09-05,VAL,MASTER,SEO y SEM,2.0,2.0,2.0,22.0,2.0,4.39,2.195,0.09
2016-09-06,AND,MASTER,ANALITICA WEB,1.0,1.0,1.0,10.0,1.0,2.68,2.68,0.1
2016-09-06,AND,MASTER,SEO y SEM,1.0,1.0,0.0,52.0,1.0,1.59,1.59,0.02
2016-09-06,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,3.0,1.0,15.5,15.5,0.33
2016-09-06,BCN,MASTER,UX,1.0,1.0,0.0,20.0,1.0,1.99,1.99,0.05
2016-09-06,MAD,CURSO,APACHE FLINK,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0
2016-09-06,MAD,CURSO,MK CONTENIDO PERIODISTAS,3.0,3.0,3.0,24.0,3.0,7.95,2.65,0.12
2016-09-06,MAD,CURSO,OPEN STACK,1.0,1.0,1.0,28.0,1.0,1.08,1.08,0.04
2016-09-06,MAD,CURSO,PROGRAMACION,1.0,1.0,0.0,19.0,2.0,1.2,0.6,0.11
2016-09-06,MAD,CURSO,R,1.0,0.0,1.0,21.0,1.0,1.07,1.07,0.05
2016-09-06,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,15.0,1.0,1.8,1.8,0.07
2016-09-06,MAD,MASTER,BIG DATA,1.0,1.0,1.0,51.0,1.0,20.86,20.86,0.02
2016-09-06,MAD,MASTER,DATA SCIENCE,2.0,2.0,1.0,6.0,2.0,23.69,11.845,0.33
2016-09-06,MAD,MASTER,UX,1.0,0.0,0.0,46.0,1.0,2.83,2.83,0.02
2016-09-06,NAC,MASTER,DATA SCIENCE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2016-09-06,NAC,MASTER,MARKETING ONLINE,2.0,2.0,1.0,20.0,2.0,25.28,12.64,0.1
2016-09-06,NAC,MASTER,UX,2.0,2.0,2.0,47.0,2.0,17.92,8.96,0.04
2016-09-07,AND,MASTER,SEO y SEM,1.0,1.0,1.0,10.0,1.0,3.54,3.54,0.1
2016-09-07,BCN,MASTER,MARKETING ONLINE,2.0,2.0,2.0,10.0,2.0,8.2,4.1,0.2
2016-09-07,BCN,MASTER,SEO y SEM,1.0,1.0,0.0,49.0,1.0,8.47,8.47,0.02
2016-09-07,BCN,MASTER,UX,3.0,2.0,2.0,9.0,3.0,15.15,5.05,0.33
2016-09-07,MAD,CURSO,PROGRAMACION,1.0,1.0,0.0,53.0,1.0,1.14,1.14,0.02
2016-09-07,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,0.0,1.0,12.0,1.0,1.17,1.17,0.08
2016-09-07,MAD,MASTER,ANALITICA WEB,1.0,0.0,1.0,8.0,1.0,10.06,10.06,0.12
2016-09-07,MAD,MASTER,BIG DATA,1.0,1.0,0.0,3.0,1.0,23.45,23.45,0.33
2016-09-07,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,15.0,2.0,20.47,10.235,0.13
2016-09-07,MAD,MASTER,SEO y SEM,2.0,2.0,2.0,66.0,2.0,15.31,7.655,0.03
2016-09-07,MAD,MASTER,UX,1.0,1.0,1.0,34.0,1.0,5.99,5.99,0.03
2016-09-07,NAC,MASTER,ANALITICA WEB,1.0,1.0,1.0,5.0,1.0,6.84,6.84,0.2
2016-09-07,NAC,MASTER,DATA SCIENCE,1.0,1.0,1.0,7.0,3.0,23.0,7.666666666666667,0.43
2016-09-07,VAL,MASTER,SEO y SEM,1.0,1.0,0.0,45.0,1.0,2.78,2.78,0.02
2016-09-08,AND,MASTER,SEO y SEM,2.0,1.0,2.0,20.0,1.0,2.58,2.58,0.05
2016-09-08,BCN,MASTER,MARKETING ONLINE,2.0,1.0,2.0,9.0,2.0,10.71,5.355,0.22
2016-09-08,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,9.0,1.0,17.19,17.19,0.11
2016-09-08,MAD,CURSO,ESTADISTICA,1.0,0.0,0.0,31.0,1.0,1.1,1.1,0.03
2016-09-08,MAD,CURSO,MK CONTENIDO PERIODISTAS,4.0,4.0,3.0,24.0,5.0,8.21,1.642,0.21
2016-09-08,MAD,CURSO,OPEN STACK,2.0,1.0,2.0,39.0,2.0,1.19,0.595,0.05
2016-09-08,MAD,CURSO,PROGRAMACION,1.0,1.0,1.0,7.0,1.0,0.99,0.99,0.14
2016-09-08,MAD,MASTER,ANALITICA WEB,2.0,2.0,1.0,22.0,2.0,17.86,8.93,0.09
2016-09-08,MAD,MASTER,BIG DATA,1.0,0.0,1.0,19.0,1.0,14.15,14.15,0.05
2016-09-08,MAD,MASTER,DATA SCIENCE,1.0,1.0,1.0,3.0,1.0,20.47,20.47,0.33
2016-09-08,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,7.0,1.0,17.63,17.63,0.14
2016-09-08,MAD,MASTER,SEO y SEM,2.0,2.0,3.0,32.0,3.0,4.89,1.63,0.09
2016-09-08,MAD,MASTER,UX,3.0,3.0,2.0,7.0,3.0,22.3,7.433333333333333,0.43
2016-09-08,NAC,MASTER,BIG DATA,1.0,0.0,1.0,13.0,1.0,9.84,9.84,0.08
2016-09-09,ALI,MASTER,MARKETING ONLINE,1.0,1.0,1.0,12.0,1.0,5.16,5.16,0.08
2016-09-09,BCN,MASTER,ANALITICA WEB,2.0,0.0,1.0,16.0,1.0,6.7,6.7,0.06
2016-09-09,BCN,MASTER,MARKETING ONLINE,2.0,2.0,2.0,47.0,3.0,20.83,6.943333333333333,0.06
2016-09-09,BCN,MASTER,SEO y SEM,1.0,1.0,0.0,51.0,1.0,2.37,2.37,0.02
2016-09-09,BCN,MASTER,UX,1.0,1.0,0.0,12.0,1.0,2.32,2.32,0.08
2016-09-09,MAD,CURSO,ESTADISTICA,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
2016-09-09,MAD,CURSO,HADOOP & SPARK,1.0,1.0,1.0,22.0,1.0,1.2,1.2,0.05
2016-09-09,MAD,CURSO,MK CONTENIDO PERIODISTAS,2.0,2.0,2.0,16.0,2.0,2.19,1.095,0.12
2016-09-09,MAD,CURSO,PROGRAMACION,1.0,1.0,1.0,42.0,1.0,1.2,1.2,0.02
2016-09-09,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,1.0,1.0,8.0,1.0,0.57,0.57,0.12
2016-09-09,MAD,MASTER,BIG DATA,1.0,1.0,1.0,41.0,1.0,16.53,16.53,0.02
2016-09-09,MAD,MASTER,DATA SCIENCE,2.0,2.0,2.0,18.0,2.0,23.99,11.995,0.11
2016-09-09,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,41.0,1.0,7.86,7.86,0.02
2016-09-09,MAD,MASTER,SEO y SEM,1.0,1.0,1.0,26.0,1.0,11.59,11.59,0.04
2016-09-09,MAD,MASTER,UX,2.0,2.0,2.0,32.0,2.0,18.17,9.085,0.06
2016-09-09,NAC,MASTER,SEO y SEM,2.0,2.0,2.0,29.0,2.0,9.56,4.78,0.07
2016-09-09,NAC,MASTER,UX,1.0,1.0,0.0,28.0,1.0,1.86,1.86,0.04
2016-09-09,VAL,MASTER,SEO y SEM,2.0,1.0,1.0,27.0,1.0,3.18,3.18,0.04
2016-09-10,BCN,MASTER,MARKETING ONLINE,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
2016-09-10,BCN,MASTER,SEO y SEM,1.0,1.0,2.0,7.0,2.0,32.92,16.46,0.29
2016-09-10,MAD,CURSO,ESTADISTICA,1.0,1.0,1.0,18.0,1.0,0.49,0.49,0.06
2016-09-10,MAD,CURSO,MK CONTENIDO PERIODISTAS,1.0,0.0,1.0,9.0,1.0,3.03,3.03,0.11
2016-09-10,MAD,CURSO,OPEN STACK,2.0,2.0,2.0,20.0,2.0,1.05,0.525,0.1
2016-09-10,MAD,CURSO,PROGRAMACION,1.0,1.0,2.0,57.0,2.0,2.4,1.2,0.04
2016-09-10,MAD,MASTER,ANALITICA WEB,2.0,2.0,2.0,11.0,2.0,18.0,9.0,0.18
2016-09-10,MAD,MASTER,BIG DATA,1.0,1.0,0.0,24.0,1.0,7.74,7.74,0.04
2016-09-10,MAD,MASTER,DATA SCIENCE,2.0,2.0,3.0,37.0,2.0,8.47,4.235,0.05
2016-09-10,MAD,MASTER,MARKETING ONLINE,1.0,0.0,1.0,3.0,1.0,7.45,7.45,0.33
2016-09-10,MAD,MASTER,SEO y SEM,1.0,1.0,1.0,28.0,1.0,5.51,5.51,0.04
2016-09-10,NAC,MASTER,BIG DATA,1.0,1.0,1.0,22.0,1.0,16.11,16.11,0.05
2016-09-10,NAC,MASTER,DATA SCIENCE,1.0,1.0,1.0,62.0,1.0,9.19,9.19,0.02
2016-09-10,NAC,MASTER,MARKETING ONLINE,1.0,1.0,1.0,18.0,1.0,11.18,11.18,0.06
2016-09-10,NAC,MASTER,UX,4.0,4.0,4.0,26.0,5.0,20.34,4.068,0.19
2016-09-11,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,15.0,1.0,8.91,8.91,0.07
2016-09-11,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,6.0,1.0,15.92,15.92,0.17
2016-09-11,MAD,CURSO,ESTADISTICA,1.0,1.0,1.0,24.0,1.0,1.2,1.2,0.04
2016-09-11,MAD,CURSO,MK CONTENIDO PERIODISTAS,2.0,0.0,1.0,7.0,1.0,1.22,1.22,0.14
2016-09-11,MAD,CURSO,OPEN STACK,1.0,1.0,0.0,4.0,1.0,1.09,1.09,0.25
2016-09-11,MAD,CURSO,PROGRAMACION,1.0,1.0,1.0,32.0,1.0,1.19,1.19,0.03
2016-09-11,MAD,CURSO,R,1.0,0.0,0.0,20.0,1.0,0.65,0.65,0.05
2016-09-11,MAD,MASTER,ANALITICA WEB,2.0,0.0,0.0,17.0,1.0,3.13,3.13,0.06
2016-09-11,MAD,MASTER,BIG DATA,1.0,1.0,1.0,8.0,1.0,21.26,21.26,0.12
2016-09-11,MAD,MASTER,DATA SCIENCE,1.0,1.0,0.0,11.0,1.0,21.08,21.08,0.09
2016-09-11,MAD,MASTER,MARKETING ONLINE,1.0,0.0,1.0,19.0,1.0,6.61,6.61,0.05
2016-09-11,MAD,MASTER,SEO y SEM,2.0,1.0,2.0,5.0,1.0,5.67,5.67,0.2
2016-09-11,MAD,MASTER,UX,1.0,1.0,1.0,11.0,1.0,21.02,21.02,0.09
2016-09-11,NAC,MASTER,MARKETING ONLINE,1.0,1.0,0.0,19.0,1.0,14.09,14.09,0.05
2016-09-11,VAL,MASTER,SEO y SEM,1.0,1.0,1.0,20.0,1.0,4.22,4.22,0.05
2016-09-12,BCN,MASTER,MARKETING ONLINE,2.0,1.0,2.0,21.0,1.0,4.61,4.61,0.05
2016-09-12,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,40.0,2.0,10.45,5.225,0.05
2016-09-12,BCN,MASTER,UX,1.0,0.0,0.0,18.0,1.0,6.04,6.04,0.06
2016-09-12,MAD,CURSO,ESTADISTICA,2.0,2.0,1.0,28.0,2.0,1.11,0.555,0.07
2016-09-12,MAD,CURSO,OPEN STACK,2.0,1.0,1.0,30.0,2.0,0.94,0.47,0.07
2016-09-12,MAD,CURSO,PROGRAMACION,1.0,1.0,1.0,82.0,1.0,1.19,1.19,0.01
2016-09-12,MAD,CURSO,R,1.0,1.0,1.0,46.0,1.0,0.7,0.7,0.02
2016-09-12,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,1.0,1.0,23.0,1.0,0.54,0.54,0.04
2016-09-12,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,38.0,1.0,3.04,3.04,0.03
2016-09-12,MAD,MASTER,BIG DATA,1.0,1.0,1.0,23.0,1.0,20.95,20.95,0.04
2016-09-12,MAD,MASTER,DATA SCIENCE,2.0,1.0,1.0,13.0,2.0,23.74,11.87,0.15
2016-09-12,NAC,MASTER,BIG DATA,1.0,1.0,1.0,35.0,1.0,5.0,5.0,0.03
2016-09-12,NAC,MASTER,MARKETING ONLINE,1.0,1.0,1.0,29.0,2.0,16.85,8.425,0.07
2016-09-12,NAC,MASTER,SEO y SEM,1.0,1.0,0.0,35.0,1.0,5.06,5.06,0.03
2016-09-12,NAC,MASTER,UX,2.0,2.0,2.0,28.0,2.0,16.68,8.34,0.07
2016-09-12,VAL,MASTER,SEO y SEM,1.0,1.0,2.0,20.0,1.0,4.78,4.78,0.05
2016-09-13,ALI,MASTER,MARKETING ONLINE,1.0,1.0,1.0,34.0,1.0,14.93,14.93,0.03
2016-09-13,AND,MASTER,SEO y SEM,1.0,1.0,1.0,31.0,2.0,3.58,1.79,0.06
2016-09-13,BCN,MASTER,MARKETING ONLINE,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2016-09-13,BCN,MASTER,SEO y SEM,1.0,1.0,2.0,20.0,2.0,11.3,5.65,0.1
2016-09-13,BCN,MASTER,UX,1.0,1.0,1.0,17.0,1.0,2.03,2.03,0.06
2016-09-13,MAD,CURSO,ESTADISTICA,4.0,4.0,4.0,23.0,4.0,1.16,0.29,0.17
2016-09-13,MAD,CURSO,MK CONTENIDO PERIODISTAS,2.0,1.0,1.0,35.0,2.0,9.55,4.775,0.06
2016-09-13,MAD,CURSO,OPEN STACK,1.0,1.0,1.0,17.0,1.0,0.72,0.72,0.06
2016-09-13,MAD,CURSO,PROGRAMACION,2.0,2.0,1.0,14.0,2.0,1.19,0.595,0.14
2016-09-13,MAD,CURSO,R,1.0,0.0,1.0,48.0,1.0,0.9,0.9,0.02
2016-09-13,MAD,MASTER,ANALITICA WEB,1.0,1.0,0.0,14.0,1.0,3.41,3.41,0.07
2016-09-13,MAD,MASTER,BIG DATA,1.0,1.0,1.0,12.0,1.0,17.93,17.93,0.08
2016-09-13,MAD,MASTER,DATA SCIENCE,2.0,2.0,0.0,39.0,2.0,19.09,9.545,0.05
2016-09-13,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,10.0,1.0,18.39,18.39,0.1
2016-09-13,MAD,MASTER,SEO y SEM,3.0,2.0,2.0,41.0,3.0,18.86,6.286666666666667,0.07
2016-09-13,MAD,MASTER,UX,1.0,0.0,1.0,15.0,1.0,9.99,9.99,0.07
2016-09-13,NAC,MASTER,ANALITICA WEB,1.0,1.0,0.0,20.0,1.0,18.23,18.23,0.05
2016-09-13,NAC,MASTER,BIG DATA,1.0,1.0,1.0,8.0,1.0,3.15,3.15,0.12
2016-09-13,NAC,MASTER,DATA SCIENCE,1.0,1.0,0.0,23.0,1.0,4.83,4.83,0.04
2016-09-13,NAC,MASTER,UX,1.0,1.0,1.0,13.0,1.0,7.6,7.6,0.08
2016-09-13,VAL,MASTER,SEO y SEM,2.0,1.0,2.0,29.0,1.0,4.56,4.56,0.03
2016-09-14,ALI,MASTER,MARKETING ONLINE,1.0,1.0,1.0,22.0,1.0,13.5,13.5,0.05
2016-09-14,AND,MASTER,SEO y SEM,1.0,1.0,0.0,35.0,1.0,3.6,3.6,0.03
2016-09-14,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,23.0,1.0,9.22,9.22,0.04
2016-09-14,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,25.0,1.0,2.4,2.4,0.04
2016-09-14,BCN,MASTER,UX,1.0,1.0,1.0,9.0,1.0,3.72,3.72,0.11
2016-09-14,MAD,CURSO,ESTADISTICA,2.0,1.0,0.0,22.0,1.0,1.17,1.17,0.05
2016-09-14,MAD,CURSO,MK CONTENIDO PERIODISTAS,2.0,2.0,2.0,32.0,2.0,7.41,3.705,0.06
2016-09-14,MAD,CURSO,PROGRAMACION,1.0,1.0,0.0,39.0,1.0,1.13,1.13,0.03
2016-09-14,MAD,CURSO,R,1.0,1.0,1.0,15.0,1.0,0.98,0.98,0.07
2016-09-14,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,1.0,1.0,9.0,1.0,1.14,1.14,0.11
2016-09-14,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,55.0,1.0,3.03,3.03,0.02
2016-09-14,MAD,MASTER,BIG DATA,1.0,1.0,1.0,40.0,1.0,12.03,12.03,0.02
2016-09-14,MAD,MASTER,DATA SCIENCE,3.0,3.0,1.0,51.0,3.0,13.55,4.516666666666667,0.06
2016-09-14,MAD,MASTER,SEO y SEM,3.0,2.0,2.0,16.0,3.0,31.18,10.393333333333334,0.19
2016-09-14,MAD,MASTER,UX,1.0,1.0,1.0,8.0,1.0,9.59,9.59,0.12
2016-09-14,NAC,MASTER,ANALITICA WEB,1.0,0.0,1.0,34.0,1.0,8.58,8.58,0.03
2016-09-14,NAC,MASTER,BIG DATA,1.0,1.0,1.0,58.0,1.0,6.09,6.09,0.02
2016-09-14,NAC,MASTER,DATA SCIENCE,2.0,2.0,1.0,35.0,2.0,5.93,2.965,0.06
2016-09-14,NAC,MASTER,MARKETING ONLINE,1.0,1.0,0.0,12.0,1.0,11.35,11.35,0.08
2016-09-14,NAC,MASTER,UX,1.0,1.0,1.0,11.0,1.0,8.07,8.07,0.09
2016-09-14,VAL,MASTER,SEO y SEM,1.0,1.0,1.0,26.0,1.0,3.22,3.22,0.04
2016-09-15,AND,MASTER,SEO y SEM,1.0,1.0,1.0,2.0,1.0,3.39,3.39,0.5
2016-09-15,BCN,MASTER,ANALITICA WEB,1.0,0.0,0.0,18.0,1.0,4.9,4.9,0.06
2016-09-15,BCN,MASTER,UX,1.0,1.0,0.0,17.0,1.0,2.8,2.8,0.06
2016-09-15,MAD,CURSO,ESTADISTICA,1.0,0.0,0.0,24.0,2.0,2.12,1.06,0.08
2016-09-15,MAD,CURSO,PROGRAMACION,1.0,1.0,1.0,83.0,1.0,1.18,1.18,0.01
2016-09-15,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,24.0,1.0,6.27,6.27,0.04
2016-09-15,MAD,MASTER,BIG DATA,1.0,1.0,0.0,16.0,1.0,23.35,23.35,0.06
2016-09-15,MAD,MASTER,DATA SCIENCE,3.0,3.0,2.0,34.0,4.0,22.88,5.72,0.12
2016-09-15,MAD,MASTER,MARKETING ONLINE,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
2016-09-15,MAD,MASTER,SEO y SEM,5.0,4.0,3.0,66.0,4.0,31.8,7.95,0.06
2016-09-15,NAC,MASTER,ANALITICA WEB,2.0,1.0,1.0,24.0,2.0,9.0,4.5,0.08
2016-09-15,NAC,MASTER,DATA SCIENCE,1.0,1.0,0.0,36.0,1.0,0.65,0.65,0.03
2016-09-15,NAC,MASTER,SEO y SEM,2.0,2.0,1.0,56.0,2.0,1.74,0.87,0.04
2016-09-15,NAC,MASTER,UX,3.0,3.0,2.0,24.0,3.0,17.52,5.84,0.12
2016-09-15,VAL,MASTER,SEO y SEM,2.0,1.0,2.0,52.0,1.0,3.13,3.13,0.02
2016-09-16,ALI,MASTER,MARKETING ONLINE,1.0,1.0,1.0,14.0,1.0,17.1,17.1,0.07
2016-09-16,AND,MASTER,SEO y SEM,1.0,1.0,1.0,12.0,1.0,3.53,3.53,0.08
2016-09-16,BCN,MASTER,ANALITICA WEB,1.0,1.0,0.0,19.0,1.0,5.28,5.28,0.05
2016-09-16,BCN,MASTER,MARKETING ONLINE,1.0,1.0,1.0,11.0,1.0,5.75,5.75,0.09
2016-09-16,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,43.0,1.0,13.78,13.78,0.02
